J. Date,date,week,observer,site,S. time,E. time,duration,S. % sun,E. % sun,S. wind,E. wind,S. temp,E. temp,total,individual,section,gender,behavior,nectar plant,species,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,9,,CWN,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,5,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,5,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,5,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,5,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,9,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,R-S,,9,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,5,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,BLUE/AZ,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,BLUE/AZ,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,BLUE/AZ,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,S-T,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,2,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,3,GR,SULF,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,5,,CWN,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,9,,GSA,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,T-U,,9,,BLUE/AZ,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,U-V,,9,,BLUE/AZ,,
2021242,8/30/2021,18,KT,C4,1127,1207,,,2,3,3,2,,,,U-V,,9,,AEB,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,A-B,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,B-C,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,C-D,,2,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,D-E,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,E-F,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,F-G,,1,,LEOSKIP/PECKSKIP?,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,G-H,,3,FT,SSS,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,H-I,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,I-J,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,J-K,,5,,PC,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,J-K,,3,FT,SKIP,PIC?,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,J-K,,3,FT,SSS,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,J-K,,5,,PC,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,2,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,5,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,5,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,5,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,5,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,K-L,,9,,DW/CW,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,L-M,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,L-M,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,L-M,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,L-M,FEMALE,9,,REGAL,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,M-N,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,M-N,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,M-N,,5,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,5,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,PC,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,N-O,,9,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,O-P,,2,,CW,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,O-P,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,O-P,,9,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,O-P,,9,,PC,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,FEMALE,3,FT,REGAL,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,FEMALE,2,,REGAL,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,P-Q,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,2,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,2,,PC,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,FEMALE,3,FT,REGAL,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,3,GR,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Q-R,,9,,DW/CW,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,R-S,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,R-S,,9,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,R-S,,2,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,R-S,,9,,BLUE/AZ,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,S-T,,2,,SULF,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,S-T,,1,,GHS,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,T-U,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,U-V,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,U-V,,3,FT,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,V-W,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,W-X,,2,,MON,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,X-Y,,,,NONE,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Y-Z,,9,,GSA,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Y-Z,,5,,SSS,,
2021242,8/30/2021,18,EM,D1,1202,1244,,,4,2,2,2,,,,Y-Z,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,A-B,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,A-B,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,A-B,,9,,ETS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,A-B,,9,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,B-C,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,RBHS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,LEOSKIP,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,C-D,,9,,LEOSKIP,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,3,FT,MON,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,MALE,"9,8",,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,FEMALE,"9,8",,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,D-E,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,2,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,E-F,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,F-G,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,G-H,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,H-I,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,H-I,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,H-I,,2,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,H-I,,2,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,H-I,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,2,,SBS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,I-J,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,J-K,,5,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,J-K,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,J-K,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,5,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,VF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,2,,SSS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,2,,SSS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,K-L,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,L-M,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,M-N,,9,,VICE,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,N-O,,2,,ETS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,N-O,,3,FT,SBS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,N-O,,3,FT,ETS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,N-O,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,N-O,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,O-P,,5,,CWN,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,P-Q,,5,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,Q-R,,,,NONE,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,R-S,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,R-S,,2,,MON,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,R-S,,9,,BLUE/AZ,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,3,LESP,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,9,,RSP,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,3,FT,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,3,FT,SSS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,7,,SSS,SPIDER,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,S-T,,9,,ACOP,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,RBHS,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,T-U,,9,,GSA,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,5,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,SULF,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,DW/CW,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,U-V,,9,,PC,,
2021242,8/30/2021,18,VT,D3,1147,1302,,,1,2,3,5,,,,V-W,,,,NONE,,
2021242,8/30/2021,18,MF,R23,1148,1234,,,2,2,3,3,,,,A-D,,5,,GSA,,
2021242,8/30/2021,18,MF,R23,1148,1234,,,2,2,3,3,,,,A-D,,9,,ETS,,
2021242,8/30/2021,18,MF,R23,1148,1234,,,2,2,3,3,,,,A-D,,9,,BLUE/AZ,,
