J. Date,Date,Week,Observer,Site,S. Time,E. Time,Duration,S. % Sun,E. % Sun,S. Wind,E. Wind,S. Temp,E. Temp,Total,Individual,Section,Gender,Behavior,Nectar,Species,Comments,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,114,J-K,,9,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,115,J-K,,9,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,116,J-K,,9,,BVF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,117,J-K,,3,FT,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,118,J-K,,3,FT,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,119,J-K,,5,,SSS,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,120,J-K,,3,FT,ETS,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,121,K-L,,2,,SSS,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,122,K-L,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,123,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,124,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,125,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,126,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,127,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,128,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,129,K-L,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,130,K-L,,2,,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,131,K-L,,2,,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,132,K-L,,2,,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,133,K-L,,3,SNAKEROOT,WHITE M,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,134,K-L,,5,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,135,K-L,,5,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,136,K-L,FEMALE,5,,REGAL,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,137,K-L,MALE,2,,REGAL,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,138,L-M,,9,,VF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,139,L-M,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,140,L-M,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,141,M-N,,9,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,142,M-N,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,143,N-O,,2,,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,144,N-O,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,145,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,146,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,147,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,148,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,149,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,150,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,151,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,152,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,153,O-P,,2,,SULF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,154,O-P,,9,,PC,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,155,O-P,,2,,VF,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,156,O-P,FEMALE,6,,REGAL,6=OVI,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,157,O-P,,9,,GSA,,,,,,,,,
254,9/11/2025,19,VT,R23,1245,1330,,1,2,3,1,,,158,158,O-P,,9,,VF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,1,A-B,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,2,A-B,,"5,8",,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,3,A-B,,"5,8",,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,4,A-B,,2,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,5,A-B,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,6,A-B,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,7,A-B,,2,,VF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,8,A-B,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,9,A-B,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,10,A-B,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,11,A-B,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,12,A-B,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,13,B-C,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,14,B-C,,5,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,15,B-C,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,16,B-C,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,17,B-C,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,18,B-C,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,19,C-D,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,20,C-D,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,21,C-D,,3,EUPT,SKIP,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,22,C-D,,2,,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,23,C-D,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,24,D-E,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,25,D-E,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,26,D-E,FEMALE,2,,REGAL,1352,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,27,F-G,,2,,GSA,1358,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,28,F-G,,2,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,29,F-G,,9,,SKIP,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,30,F-G,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,31,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,32,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,33,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,34,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,35,F-G,,5,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,36,F-G,,2,,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,37,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,38,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,39,F-G,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,40,F-G,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,41,F-G,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,42,F-G,,9,,DW/CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,43,F-G,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,44,F-G,,2,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,45,F-G,,2,,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,46,F-G,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,47,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,48,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,49,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,50,G-H,,9,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,51,G-H,,3,GR,VF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,52,G-H,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,53,G-H,MALE,2,,REGAL,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,54,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,55,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,56,G-H,,2,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,57,G-H,,2,,VICE,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,58,G-H,,2,,VICE,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,59,G-H,,3,GR,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,60,G-H,,3,FT,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,61,G-H,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,62,G-H,,3,GR,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,63,G-H,,3,GR,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,64,G-H,,3,GR,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,65,H-I,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,66,H-I,,3,GR,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,67,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,68,H-I,,"2,9",,RSP,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,69,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,70,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,71,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,72,H-I,,9,,ACOP,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,73,H-I,,9,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,74,H-I,,2,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,75,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,76,H-I,,9,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,77,H-I,,9,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,78,H-I,,9,,CW,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,79,H-I,,9,,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,80,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,81,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,82,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,83,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,84,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,85,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,86,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,87,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,88,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,89,H-I,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,90,H-I,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,91,H-I,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,92,H-I,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,93,H-I,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,94,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,95,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,96,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,97,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,98,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,99,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,100,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,101,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,102,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,103,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,104,I-J,,9,,GSA,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,105,I-J,,2,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,106,I-J,,9,,ACOP,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,107,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,108,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,109,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,110,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,111,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,112,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,113,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,114,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,115,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,116,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,117,I-J,,5,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,118,I-J,,9,,BLUE/AZ,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,119,I-J,,9,,PC,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,120,I-J,,9,,SULF,,,,,,,,,
254,9/11/2025,19,EM,RG36-AB,1343,1413,,4,4,4,5,,,121,121,I-J,,9,,PC,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,1,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,2,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,3,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,4,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,5,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,6,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,7,A-B,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,8,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,9,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,10,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,11,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,12,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,13,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,14,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,15,A-B,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,16,A-B,,2,,SB,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,17,A-B,,3,GR,PC,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,18,A-B,,9,,PC,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,19,B-C,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,20,B-C,,3,FT,GSA,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,21,B-C,,3,FT,GSA,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,22,C-D,,3,FT,GSA,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,23,C-D,,3,FT,SB,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,24,C-D,,3,FT,SB,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,25,C-D,,3,GR,GSA,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,26,C-D,,3,GR,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,27,C-D,,3,GR,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,28,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,29,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,30,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,31,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,32,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,33,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,34,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,35,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,36,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,37,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,38,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,39,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,40,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,41,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,42,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,43,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,44,C-D,,2,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,45,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,46,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,47,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,48,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,49,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,50,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,51,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,52,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,53,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,54,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,55,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,56,C-D,,9,,SULF,,,,,,,,,
258,9/15/2025,20,VT,B12A,1221,1307,,4,2,3,2,,,180,57,C-D,,9,,SULF,,,,,,,,,
